adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd9,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec9,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb9,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_prec8,mean_prec9,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_rad8,mean_rad9,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg9,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax9,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin9,tmin<0p1,tmin<0p2,tmin<0p3,tmin<0p4,tmin<0p5,tmin<0p6,tmin<0p7,tmin<0p8,tmin<0p9,tmax>35p1,tmax>35p2,tmax>35p3,tmax>35p4,tmax>35p5,tmax>35p6,tmax>35p7,tmax>35p8,tmax>35p9,prec<1p1,prec<1p2,prec<1p3,prec<1p4,prec<1p5,prec<1p6,prec<1p7,prec<1p8,prec<1p9,max_cum_fpar2,max_cum_fpar3,max_cum_fpar4,max_cum_fpar5,max_cum_fpar6,max_cum_fpar7,max_cum_fpar8,max_cum_fpar9,max_cum_ndvi2,max_cum_ndvi3,max_cum_ndvi4,max_cum_ndvi5,max_cum_ndvi6,max_cum_ndvi7,max_cum_ndvi8,max_cum_ndvi9,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm9,yield
MX14,14.163,1.49,2022,0.0,114.867,407.621,760.729,1180.775,1518.335,1834.799,2033.978,0.0,0.0,0.467,0.658,5.552,13.847,147.762,401.018,551.854,0.0,0.0,-29.062083333333334,-139.65945161290324,-319.41290000000004,-507.207935483871,-616.5612333333333,-570.8878387096775,-484.4094761904762,0.0,0.0,0.03891666666666667,0.006161290322580645,0.16313333333333332,0.2675806451612903,4.463833333333333,8.169548387096775,7.182666666666666,0.0,0.0,22582800.5,26152894.0,27762651.066666666,27931834.322580647,23186156.733333334,22543138.903225806,21505384.95238095,0.0,0.0,19.57225,19.443677419354838,21.770266666666664,23.54987096774194,21.252,20.208516129032255,19.484714285714286,0.0,0.0,27.92975,28.238064516129032,30.28823333333333,31.73835483870968,28.0688,26.56283870967742,25.32957142857143,0.0,0.0,11.372166666666667,10.903161290322581,13.389033333333334,15.393967741935485,16.147333333333332,15.82567741935484,15.468142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,29.0,28.0,4.0,2.0,0.0,0.0,29.92,114.354,189.135,260.946,359.266,516.484,722.899,0.0,0.651,1.8519999999999999,2.706,3.835,5.366,7.825,9.99,0.0,0.0,4.285666666666667,3.774290322580645,3.3609,3.162677419354839,4.457233333333334,5.523322580645162,6.081095238095238,0.0,7.239267643185523
MX15,15.248,1.372,2022,0.0,16.085,171.593,367.776,597.035,757.494,914.437,1059.75,0.0,0.0,0.311,8.506,51.007999999999996,84.31,266.252,516.457,780.081,0.0,0.0,-9.754,-87.72093548387097,-226.76503333333332,-346.349935483871,-391.45790000000005,-294.96216129032257,-163.7636129032258,0.0,0.0,0.07775,0.2643548387096774,1.4167333333333332,1.074258064516129,6.064733333333334,8.071129032258064,8.504000000000001,0.0,0.0,23032934.5,25905724.580645163,26122801.466666665,27463218.64516129,22690162.266666666,22295986.903225806,21340633.93548387,0.0,0.0,14.02125,15.016387096774192,16.53943333333333,17.395451612903226,15.348633333333334,15.062677419354838,14.687516129032257,0.0,0.0,21.964750000000002,23.27348387096774,23.956466666666664,24.655516129032257,21.224800000000002,20.56709677419355,19.910064516129033,0.0,0.0,6.76025,7.078,9.247066666666665,10.032774193548388,10.4519,10.72341935483871,10.38567741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,18.0,22.0,3.0,0.0,0.0,0.0,0.0,65.257,132.88,211.298,317.831,471.327,656.246,0.0,0.288,1.405,2.292,3.57,5.279,7.616,10.236,0.0,0.0,5.437,5.086193548387096,4.7455333333333325,4.436129032258065,5.238366666666667,6.016129032258065,6.807064516129032,0.0,2.40311663092678
MX16,14.622,1.507,2022,0.0,101.04599999999999,386.596,729.694,1121.238,1418.457,1692.292,1903.943,0.0,0.0,2.8649999999999998,4.859,12.055,29.665999999999997,200.625,488.063,670.404,0.0,0.0,-24.521727272727276,-126.02116129032258,-295.88553333333334,-467.97151612903224,-542.3021,-433.5141612903226,-313.83832,0.0,0.0,0.26045454545454544,0.06432258064516129,0.23986666666666664,0.5680967741935484,5.698633333333333,9.272193548387097,7.29364,0.0,0.0,22290230.363636363,25855161.93548387,27101691.6,27436788.258064516,22274100.533333335,21468772.032258064,21131471.68,0.0,0.0,19.186,19.211290322580645,21.4366,22.630451612903226,19.907300000000003,18.833387096774196,18.46604,0.0,0.0,27.53354545454545,27.896225806451614,29.5872,30.471129032258066,26.282266666666665,24.71216129032258,24.061239999999998,0.0,0.0,11.438,10.888225806451613,13.3861,14.78458064516129,15.137033333333333,14.826709677419354,14.459359999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,28.0,25.0,4.0,1.0,0.0,0.0,35.958,141.251,231.651,315.457,440.242,630.963,854.091,0.0,0.804,2.308,3.3360000000000003,4.655,6.695,9.662,11.968,0.0,0.0,5.089181818181818,4.436967741935484,3.8016666666666667,3.520741935483871,4.888000000000001,5.9595161290322585,6.83836,0.0,4.596400200237511
MX17,13.863,1.454,2022,0.0,50.313,487.461,954.697,1451.479,1844.159,2239.873,2608.814,0.0,0.0,0.011,3.6300000000000003,44.037,84.345,278.044,521.579,871.452,0.0,0.0,-12.9155,-106.10993548387097,-270.2099333333333,-412.53780645161294,-444.8718666666667,-388.1621935483871,-264.17493548387097,0.0,0.0,0.00275,0.11674193548387098,1.3469,1.300258064516129,6.4566333333333334,7.855967741935483,11.286225806451613,0.0,0.0,23742573.5,25186921.80645161,25478226.533333335,26220267.677419353,22806126.4,23916571.35483871,22352674.70967742,0.0,0.0,22.57825,24.101548387096773,25.57453333333333,26.025225806451616,23.089333333333332,22.764967741935486,21.90132258064516,0.0,0.0,30.3945,31.499322580645163,32.55773333333333,32.70225806451613,28.9395,28.240709677419353,26.760806451612904,0.0,0.0,15.04675,16.148870967741935,18.251033333333332,18.80325806451613,18.129933333333334,18.020129032258065,17.56525806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,20.0,20.0,2.0,2.0,2.0,0.0,0.0,72.886,142.44,215.849,315.021,465.338,668.117,0.0,0.299,1.4609999999999999,2.359,3.588,5.346,7.796,10.686,0.0,0.0,5.9350000000000005,5.424161290322581,4.9444333333333335,4.631161290322581,6.569366666666666,8.147741935483872,8.682967741935485,0.0,4.700013319632693
MX18,13.732,1.443,2022,0.0,135.382,458.10699999999997,828.545,1257.895,1685.0339999999999,2117.823,2453.802,0.0,0.0,0.117,0.14,2.441,4.653,194.007,480.574,695.758,0.0,0.0,-28.078833333333332,-129.72696774193548,-288.72726666666665,-464.2708709677419,-564.8489333333333,-422.7799677419355,-286.81512,0.0,0.0,0.00975,0.0007419354838709677,0.0767,0.07135483870967743,6.3118,9.24409677419355,8.60736,0.0,0.0,22487917.833333332,25694651.29032258,27511354.066666666,28061337.870967742,21300645.166666668,20070500.0,19710559.12,0.0,0.0,21.281833333333335,20.41048387096774,22.347933333333334,23.85,24.23796666666667,23.960935483870966,23.43916,0.0,0.0,29.8565,29.638258064516126,30.9861,32.00751612903226,30.61916666666667,29.388032258064516,28.47356,0.0,0.0,14.011333333333333,13.05441935483871,15.1931,17.262645161290326,20.0242,20.608322580645158,20.389760000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,30.0,31.0,10.0,1.0,0.0,0.0,39.336,144.77499999999998,234.837,319.074,425.683,586.376,783.312,0.0,0.896,2.468,3.526,4.905,6.5649999999999995,9.294,11.465,0.0,0.0,3.4598333333333335,3.1799677419354837,2.993466666666667,2.809516129032258,4.0465333333333335,5.130677419354838,5.499639999999999,0.0,4.607377308024349
MX19,12.117,1.486,2022,0.0,84.706,343.919,722.186,1198.452,1649.676,2142.749,2499.049,0.0,0.0,1.9269999999999998,3.317,48.978,82.053,108.761,138.057,181.562,0.0,0.0,-33.83733333333333,-141.00864516129033,-311.45903333333337,-457.06719354838714,-638.1360333333333,-817.7886129032258,-969.4461739130435,0.0,0.0,0.12846666666666665,0.04483870967741936,1.5220333333333333,1.0669354838709677,0.8902666666666667,0.9450322580645161,1.8915217391304349,0.0,0.0,19638059.6,23341596.258064516,24151159.2,26046044.774193548,25909461.866666667,25393277.80645161,23894541.304347824,0.0,0.0,15.647066666666666,18.361709677419352,22.608900000000002,25.363419354838708,25.0408,25.90558064516129,25.491304347826084,0.0,0.0,23.428533333333334,26.721741935483873,29.8885,32.553483870967746,31.980233333333334,32.87809677419355,32.054478260869566,0.0,0.0,8.900466666666667,10.814645161290324,16.383066666666668,19.10690322580645,19.3095,20.16690322580645,20.252434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,15.0,31.0,20.0,28.0,22.0,22.0,13.0,0.0,22.828,90.67099999999999,163.437,241.843,321.087,403.127,496.372,0.0,0.618,1.7839999999999998,2.735,4.048,5.337,6.624,7.644,0.0,0.0,3.6250666666666667,3.049516129032258,3.1242666666666667,3.3248709677419352,3.1757666666666666,3.171774193548387,3.501,0.0,1.3759007668298902
MX20,13.078,1.416,2022,0.0,163.998,559.122,1018.692,1514.969,1933.404,2380.897,2550.97,0.0,0.0,9.144,24.86,45.579,142.764,444.743,655.062,707.959,0.0,0.0,-29.769714285714286,-119.01064516129033,-265.44736666666665,-404.4724838709678,-319.97549999999995,-186.94303225806453,-166.51391666666666,0.0,0.0,0.6531428571428571,0.5069677419354839,0.6906333333333333,3.1350000000000002,10.065966666666666,6.784483870967742,4.408083333333333,0.0,0.0,20584074.5,22587119.83870968,24387817.933333334,23903439.451612905,20409942.066666666,22051377.322580647,22083373.333333332,0.0,0.0,21.714142857142857,22.74593548387097,25.319000000000003,26.008935483870967,23.94783333333333,24.435258064516127,24.172749999999997,0.0,0.0,28.128357142857144,29.331290322580646,31.738699999999998,31.99258064516129,28.756066666666666,29.31067741935484,28.979333333333333,0.0,0.0,16.443714285714286,17.138387096774192,19.607966666666666,20.709225806451613,20.264,20.728548387096776,20.294833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,24.0,19.0,4.0,4.0,1.0,0.0,38.248,143.281,238.612,341.63,478.943,645.345,762.211,0.0,0.954,2.688,3.905,5.625,8.105,10.559,11.223,0.0,0.0,6.4750000000000005,6.11583870967742,5.675533333333333,5.517354838709678,7.009733333333333,7.325677419354839,7.4004166666666675,0.0,1.0635641586175046
MX21,14.354,1.463,2022,0.0,63.13000000000001,317.522,605.465,921.773,1181.033,1453.096,1652.251,0.0,0.0,0.358,12.794,63.32,108.277,205.585,307.822,443.746,0.0,0.0,-23.847333333333335,-117.76438709677419,-258.05546666666663,-376.0765806451613,-452.41836666666666,-503.8403870967742,-520.33896,0.0,0.0,0.03977777777777777,0.40116129032258063,1.6842000000000001,1.450225806451613,3.2436,3.2979677419354836,5.43696,0.0,0.0,24106461.777777776,25130705.48387097,25250180.533333335,26293348.451612905,23357954.033333335,24168410.903225806,23252072.6,0.0,0.0,17.014444444444443,18.2061935483871,19.5981,20.20348387096774,18.642,18.776225806451613,17.9662,0.0,0.0,25.58288888888889,26.002193548387098,26.831799999999998,27.445967741935487,24.955366666666666,25.214806451612905,23.944360000000003,0.0,0.0,9.01,10.25141935483871,12.412333333333333,12.972,13.172733333333333,13.247806451612904,12.76664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,15.0,19.0,6.0,7.0,5.0,0.0,23.186,89.008,155.089,226.564,312.282,427.503,580.225,0.0,0.282,1.376,2.25,3.487,5.019,6.886,8.536,0.0,0.0,4.795,4.484774193548387,4.3228333333333335,4.018064516129033,5.028666666666667,5.661870967741936,6.1596,0.0,1.4757332783363248
MX22,14.798,1.473,2022,0.0,47.967999999999996,285.081,584.735,935.885,1197.45,1470.419,1725.112,0.0,0.0,0.258,1.491,14.593,33.453,76.981,143.698,268.673,0.0,0.0,-18.772142857142857,-119.05061290322581,-296.65153333333336,-468.8922580645161,-620.2269333333334,-722.7727096774194,-782.7459677419355,0.0,0.0,0.03685714285714286,0.0397741935483871,0.43673333333333336,0.6083870967741936,1.4509333333333332,2.1521612903225806,4.031451612903226,0.0,0.0,23347488.0,25921010.258064516,26753573.866666667,28318657.225806452,24142834.8,24091721.548387095,23268600.258064516,0.0,0.0,16.85257142857143,17.648806451612906,19.988466666666667,21.32741935483871,18.718833333333336,18.805451612903223,18.21590322580645,0.0,0.0,25.77285714285714,26.618935483870967,28.3928,29.423870967741934,25.771633333333334,25.766903225806452,24.350483870967743,0.0,0.0,9.303857142857142,8.956032258064516,12.083566666666666,13.382709677419355,13.178766666666666,13.553225806451612,13.250451612903227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,24.0,28.0,18.0,16.0,13.0,0.0,0.0,96.378,179.539,260.095,358.565,487.585,646.726,0.0,0.344,1.6480000000000001,2.563,3.776,5.251,7.106,9.308,0.0,0.0,5.724571428571429,5.211193548387096,4.4875,4.081064516129032,4.996033333333333,5.911225806451613,6.456645161290322,0.0,3.387971124159155
MX23,13.957,1.382,2022,0.0,59.6,553.735,1066.722,1615.818,2116.739,2642.13,2952.637,0.0,0.0,4.056,26.383,78.108,219.859,396.968,490.341,593.275,0.0,0.0,-7.62575,-77.6503870967742,-216.74423333333334,-324.041064516129,-247.8478,-279.51329032258064,-289.3901578947369,0.0,0.0,1.014,0.7202258064516129,1.7241666666666666,4.5726129032258065,5.903633333333333,3.0120322580645165,5.417578947368421,0.0,0.0,18171459.0,19452794.16129032,21627208.833333332,20546526.048387095,20579313.133333333,21282063.35483871,19317776.05263158,0.0,0.0,24.9,25.93983870967742,27.099566666666664,27.712774193548388,26.697366666666667,26.948096774193548,26.34247368421053,0.0,0.0,30.122,31.403322580645163,32.7707,32.74164516129032,30.92953333333333,31.221709677419355,30.323105263157895,0.0,0.0,20.8525,21.69641935483871,22.932266666666667,23.978225806451615,23.747933333333332,24.019645161290324,23.623473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,19.0,16.0,9.0,7.0,2.0,0.0,0.0,190.612,340.302,481.323,653.474,869.355,1029.657,0.0,0.669,3.045,4.852,7.402,9.576,12.561,14.143,0.0,0.0,5.6754999999999995,5.526935483870968,5.5056,5.630935483870967,6.4088666666666665,5.848064516129032,6.282894736842105,0.0,0.9665499077697056
MX24,12.983,1.469,2022,0.0,115.947,418.634,826.097,1320.981,1735.512,2176.292,2545.513,0.0,0.0,6.2250000000000005,11.575000000000001,47.887,71.22200000000001,152.782,216.363,283.742,0.0,0.0,-30.054,-129.16248387096775,-301.9291,-450.41848387096775,-595.9244666666667,-696.451870967742,-786.5900769230769,0.0,0.0,0.4446428571428572,0.17258064516129032,1.2104,0.752741935483871,2.7186666666666666,2.051,2.5915000000000004,0.0,0.0,19415905.5,23623163.741935484,25113747.066666666,26498889.419354837,24910994.733333334,24890999.80645161,24219519.03846154,0.0,0.0,18.281928571428573,19.76409677419355,23.5821,25.964000000000002,23.8177,24.218709677419355,24.20080769230769,0.0,0.0,25.350714285714286,27.782129032258062,31.14176666666667,33.12845161290323,29.9534,30.18867741935484,29.851423076923076,0.0,0.0,12.019428571428572,12.416258064516128,16.959,19.505548387096773,18.9071,19.491225806451613,19.556884615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,30.0,24.0,24.0,13.0,11.0,12.0,0.0,29.024,111.511,194.921,286.773,387.621,498.686,619.208,0.0,0.721,2.059,3.052,4.525,6.133,7.758,9.138,0.0,0.0,4.132857142857143,3.528161290322581,3.3623666666666665,3.3599032258064514,3.957533333333333,4.128161290322581,4.337769230769231,0.0,1.0101050193648613
MX25,14.331,1.562,2022,0.0,107.612,397.152,777.671,1236.891,1769.682,2362.859,2756.612,0.0,0.0,0.204,0.238,0.433,0.5,17.119,84.176,227.852,0.0,0.0,-26.9405,-128.19290322580645,-286.5222333333333,-468.26599999999996,-649.8895,-786.9639032258065,-810.939909090909,0.0,0.0,0.016999999999999998,0.0010967741935483872,0.006500000000000001,0.002161290322580645,0.5539666666666666,2.1631290322580647,6.5307272727272725,0.0,0.0,20615339.5,24910056.83870968,26983584.0,28323760.580645163,25034445.4,22317386.451612905,19471430.227272727,0.0,0.0,18.967666666666666,19.34,22.683966666666667,24.813548387096777,27.759700000000002,29.13474193548387,27.89786363636364,0.0,0.0,27.3385,28.49187096774194,30.520433333333337,31.961548387096773,33.10863333333334,33.898419354838715,32.025,0.0,0.0,12.076916666666667,11.67132258064516,15.799866666666667,18.589225806451612,23.388266666666667,25.360387096774193,24.654181818181822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,12.0,31.0,30.0,31.0,24.0,19.0,3.0,0.0,65.556,250.389,403.319,516.223,598.518,678.254,779.6,0.0,1.23,3.477,4.924,6.386,7.612,8.937,10.295,0.0,0.0,2.951166666666667,2.528709677419355,2.1729,1.848774193548387,2.4378666666666664,3.8659032258064516,4.978681818181818,0.0,11.694756523920669
MX26,13.998,1.527,2022,0.0,64.583,316.322,683.73,1156.249,1718.609,2311.195,2681.351,0.0,0.0,0.275,0.538,0.613,0.627,17.81,104.845,215.022,0.0,0.0,-23.378,-119.50419354838711,-286.5754,-484.9603225806452,-690.2051666666666,-827.390935483871,-871.6051904761904,0.0,0.0,0.025,0.008483870967741936,0.0025,0.0004516129032258065,0.5727666666666666,2.8075806451612904,5.24652380952381,0.0,0.0,21042206.181818184,24353431.16129032,27621562.333333332,29365841.870967742,26930716.533333335,22855202.387096774,20325539.904761903,0.0,0.0,15.871181818181817,18.12061290322581,22.246933333333335,25.242548387096775,28.745333333333335,29.11567741935484,27.626476190476193,0.0,0.0,24.276818181818182,27.089225806451612,30.531499999999998,33.25812903225806,34.70726666666667,34.26690322580645,32.08304761904762,0.0,0.0,8.813818181818181,10.272225806451614,14.4955,17.598709677419354,23.376966666666664,24.80167741935484,24.08204761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,10.0,1.0,0.0,0.0,11.0,31.0,30.0,31.0,23.0,16.0,7.0,0.0,62.769,243.225,376.81600000000003,461.713,535.474,635.125,780.949,0.0,1.156,3.34,4.488,5.57,6.648,8.124,9.786,0.0,0.0,2.206090909090909,1.6889032258064516,1.2103666666666666,0.8231612903225807,1.2176333333333331,3.0199354838709676,4.2299999999999995,0.0,10.542731852909402
MX27,13.379,1.407,2022,20.836000000000002,394.198,881.7529999999999,1428.793,2034.629,2539.979,2844.376,0.0,0.0,0.088,130.20999999999998,192.77599999999998,300.225,427.037,646.866,687.362,0.0,0.0,-5.2044999999999995,39.0825,-21.077483870967736,-113.57443333333332,-218.24535483870966,-152.8751,-148.87117647058824,0.0,0.0,0.044,4.647214285714285,2.0182580645161288,3.5816333333333334,4.090709677419355,7.327633333333334,2.3821176470588235,0.0,0.0,18463534.0,15896568.125,20190070.903225806,23483056.333333332,23307192.64516129,20606149.733333334,22516086.70588235,0.0,0.0,20.418,23.33435714285714,25.72758064516129,28.234666666666666,29.54309677419355,26.845000000000002,27.90570588235294,0.0,0.0,25.7775,27.81085714285714,30.869387096774194,33.84523333333333,35.209774193548384,31.513166666666667,32.62011764705883,0.0,0.0,16.116,19.973535714285713,21.495483870967742,23.386666666666667,24.76345161290323,23.654133333333334,24.291823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,18.0,0.0,0.0,0.0,0.0,2.0,15.0,24.0,23.0,21.0,7.0,8.0,0.0,0.0,172.957,339.854,502.585,664.673,838.979,961.442,0.0,0.0,2.918,5.693,7.693,10.34,13.305,14.792,0.0,0.0,6.3185,6.476285714285715,5.879290322580646,5.3839,4.985387096774193,6.2527333333333335,5.853588235294118,0.0,0.0,1.3170807674142064
MX28,14.207,1.556,2022,0.0,113.956,468.994,958.1560000000001,1540.023,2101.5570000000002,2711.829,3239.2690000000002,0.0,0.0,4.289,8.24,53.269,71.985,132.013,174.7,231.994,0.0,0.0,-28.680615384615386,-121.14632258064516,-292.0028333333333,-440.972064516129,-613.0956,-769.2559677419355,-910.0443703703704,0.0,0.0,0.3299230769230769,0.12745161290322582,1.5009666666666668,0.603741935483871,2.0009333333333332,1.377,2.1220000000000003,0.0,0.0,16551101.692307692,21479525.129032258,22749959.5,24761479.225806452,24978936.8,25142331.93548387,23605041.48148148,0.0,0.0,18.76584615384615,21.45283870967742,26.305400000000002,28.769903225806452,28.7178,29.6861935483871,29.534814814814812,0.0,0.0,24.945,28.485129032258065,32.601366666666664,34.800419354838716,34.5493,35.50716129032258,35.12448148148148,0.0,0.0,13.940538461538463,15.234677419354838,21.565099999999997,24.091032258064516,24.127266666666667,25.045354838709677,25.23051851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,10.0,22.0,17.0,0.0,0.0,12.0,30.0,24.0,24.0,13.0,17.0,12.0,0.0,27.382,110.316,212.779,335.03200000000004,447.877,543.524,634.982,0.0,0.747,2.169,3.428,5.394,7.151,8.728,9.908,0.0,0.0,4.351153846153846,3.8873870967741935,3.790833333333333,4.053322580645162,4.011333333333334,3.7878709677419353,4.161,0.0,4.005651383557213
MX29,14.565,1.42,2022,0.0,28.108999999999998,167.12199999999999,340.801,541.888,698.374,861.801,982.81,0.0,0.0,0.16599999999999998,17.688,76.155,123.68299999999999,211.656,305.673,419.008,0.0,0.0,-20.127875,-101.26022580645161,-218.07513333333333,-323.0950322580645,-404.5039666666667,-447.28793548387097,-461.2222307692308,0.0,0.0,0.020749999999999998,0.5652258064516128,1.9488999999999999,1.5331612903225806,2.9324333333333334,3.032806451612903,4.359038461538462,0.0,0.0,24234559.75,25233989.16129032,25205030.333333332,26764925.870967742,23967324.666666668,24097358.032258064,23394097.230769232,0.0,0.0,13.513625,14.484290322580645,15.789299999999999,16.486677419354837,15.216199999999999,15.27183870967742,14.654192307692309,0.0,0.0,21.980625,22.678580645161293,23.271066666666666,24.139225806451613,21.7898,21.884032258064515,20.942692307692308,0.0,0.0,5.958875,6.660838709677419,8.804533333333334,9.318741935483873,9.7201,9.850451612903225,9.401576923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,12.0,18.0,13.0,6.0,7.0,0.0,20.086,77.471,135.403,198.097,279.266,401.791,563.65,0.0,0.259,1.263,2.073,3.19,4.523,6.417,8.004,0.0,0.0,4.62425,4.447451612903226,4.377533333333333,4.0651935483870965,4.6155,5.062354838709677,5.505461538461538,0.0,2.332192656483787
MX30,13.799,1.425,2022,0.0,224.369,629.947,1130.503,1693.042,2177.303,2687.265,2785.136,0.0,0.0,17.33,32.938,62.777,113.766,394.694,620.921,645.27,0.0,0.0,-25.914047619047622,-113.81512903225807,-254.72773333333333,-388.64948387096774,-377.4130666666667,-262.48106451612904,-216.7825,0.0,0.0,0.8252380952380951,0.5034838709677419,0.9946333333333333,1.6448064516129033,9.364266666666667,7.297645161290323,4.058166666666667,0.0,0.0,16161214.404761905,20515678.80645161,23089990.266666666,24039593.451612905,21129424.9,22133549.06451613,22913647.0,0.0,0.0,20.684238095238097,23.08316129032258,26.685200000000002,28.14641935483871,26.142033333333334,26.450387096774193,26.311833333333336,0.0,0.0,25.980428571428575,29.316451612903226,32.98996666666667,34.161,31.061066666666665,31.150129032258064,30.78833333333333,0.0,0.0,16.70795238095238,18.13132258064516,21.5945,23.163354838709676,22.378866666666667,22.819741935483872,22.204333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,26.0,20.0,5.0,4.0,2.0,0.0,77.267,180.06,276.608,384.325,526.471,700.784,761.193,0.0,1.529,3.313,4.6,6.404,8.934,11.725999999999999,12.411,0.0,0.0,6.826714285714285,6.406741935483871,5.9671666666666665,5.776096774193548,6.9589,7.238967741935484,7.366333333333333,0.0,1.802568210770663
MX31,14.116,1.364,2022,0.0,0.0,421.72700000000003,929.937,1477.627,1988.4470000000001,2532.02,3054.94,3120.619,0.0,0.0,14.101,42.706,116.056,215.85,309.663,443.17900000000003,456.933,0.0,0.0,-62.968888888888884,-217.70553333333334,-369.15329032258063,-409.9012,-485.6251935483871,-531.1280967741936,-527.0844999999999,0.0,0.0,0.5222592592592593,0.9535,2.366129032258064,3.3264666666666667,3.0262258064516128,4.306967741935484,3.4385,0.0,0.0,19985318.37037037,22498609.966666665,22071676.16129032,21887888.133333333,22130996.677419353,21259070.967741936,18978699.5,0.0,0.0,25.619518518518518,26.940333333333335,27.66741935483871,27.027333333333335,27.534612903225806,26.868387096774192,26.41975,0.0,0.0,31.83862962962963,33.4589,33.669709677419355,32.139133333333334,32.942903225806454,32.24693548387096,30.88675,0.0,0.0,20.875037037037036,22.162166666666668,23.11132258064516,23.454366666666665,23.734258064516126,23.533677419354838,23.66825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,22.0,20.0,16.0,17.0,7.0,0.0,0.0,134.03300000000002,327.095,507.825,686.939,872.887,1071.963,1141.164,0.0,2.708,4.614,7.282,10.351,13.389,16.657,0.0,0.0,0.0,5.243925925925926,4.828666666666667,4.809967741935484,5.579566666666667,5.107774193548387,5.533548387096774,5.794,1.6432073280245798
