adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd12,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec12,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb12,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_prec8,mean_prec12,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_rad8,mean_rad12,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg12,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax12,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin12,tmin<0p1,tmin<0p2,tmin<0p3,tmin<0p4,tmin<0p5,tmin<0p6,tmin<0p7,tmin<0p8,tmin<0p12,tmax>35p1,tmax>35p2,tmax>35p3,tmax>35p4,tmax>35p5,tmax>35p6,tmax>35p7,tmax>35p8,tmax>35p12,prec<1p1,prec<1p2,prec<1p3,prec<1p4,prec<1p5,prec<1p6,prec<1p7,prec<1p8,prec<1p12,mean_cum_fpar1,mean_cum_fpar2,mean_cum_fpar3,mean_cum_fpar4,mean_cum_fpar5,mean_cum_fpar6,mean_cum_fpar7,mean_cum_fpar8,mean_cum_ndvi1,mean_cum_ndvi2,mean_cum_ndvi3,mean_cum_ndvi4,mean_cum_ndvi5,mean_cum_ndvi6,mean_cum_ndvi7,mean_cum_ndvi8,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm12,yield
PT11,15.187,1.25,2019,105.115,248.809,465.502,679.031,1031.248,1363.984,1494.167,0.0,7.035,93.993,140.507,230.645,466.775,503.144,573.593,576.489,0.0,0.0,-2.332838709677419,70.15521428571428,98.1713870967742,160.04096666666666,186.5475806451613,108.30956666666667,61.938222222222215,0.0,-1.8725,3.032032258064516,1.6612142857142858,2.907677419354839,7.8709999999999996,1.1731935483870968,2.3483,0.3217777777777778,0.0,0.0,7267093.552419355,11442746.767857144,16766017.887096774,17122542.616666667,24820988.822580647,23130322.916666668,23884101.555555556,0.0,8801521.5,8.163870967741936,10.131928571428572,11.990096774193548,12.117633333333334,16.361838709677418,16.0912,19.464777777777776,0.0,8.5175,13.024225806451613,15.346,16.99509677419355,15.823933333333335,21.02564516129032,19.948066666666666,23.581888888888887,0.0,15.506499999999999,4.470290322580645,5.768464285714286,7.332548387096774,8.4053,11.590129032258064,12.2409,15.649444444444445,0.0,4.4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.0,11.0,25.0,19.0,8.0,0.0,2.0,121.005,308.90066666666667,503.152,694.7310000000001,865.6046666666666,1023.9163333333332,1139.0819999999999,0.0,1.6327500000000001,4.2495,6.8340000000000005,9.058,11.10425,13.37975,14.99,0.0,5.917774193548387,6.067035714285715,5.922193548387097,6.0412333333333335,5.687129032258064,5.395300000000001,5.272777777777778,0.0,6.0335,4.84
PT15,14.07,1.483,2019,0.0,162.807,459.966,743.755,1179.525,1596.016,2095.956,2210.475,0.0,0.0,17.080000000000002,42.916000000000004,97.938,99.684,102.92699999999999,104.591,104.667,0.0,0.0,-12.10565,-58.53787096774194,-124.61850000000001,-229.12916129032257,-398.66650000000004,-555.0369354838709,-660.1824285714285,0.0,0.0,0.8540000000000001,0.8334193548387098,1.8340666666666665,0.05632258064516129,0.10810000000000002,0.05367741935483871,0.010857142857142859,0.0,0.0,14320264.8,18973703.548387095,21347650.2,26632225.096774194,27886275.866666667,26924490.64516129,27091067.14285714,0.0,0.0,13.140350000000002,14.585774193548387,14.459633333333333,19.057096774193546,18.883033333333334,21.12709677419355,21.359857142857145,0.0,0.0,16.959300000000002,18.96851612903226,18.045666666666666,23.61193548387097,23.06673333333333,25.282129032258062,26.164285714285715,0.0,0.0,9.643600000000001,10.575516129032259,11.198433333333332,14.984193548387097,15.391933333333332,17.988967741935486,17.618142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,19.0,31.0,29.0,31.0,7.0,0.0,0.0,89.9795,236.59900000000002,403.0316666666667,553.9599999999999,683.257,800.334,877.7570000000001,0.0,1.2206666666666666,3.296,5.232333333333333,7.018,8.76675,10.4145,11.421,0.0,6.0283,5.866193548387097,5.914866666666667,5.299548387096774,4.960999999999999,4.8627419354838715,4.567571428571428,0.0,9.376
PT16,15.134,1.382,2019,78.263,238.299,482.03499999999997,717.792,1108.398,1477.99,1827.124,0.0,0.0,61.138000000000005,99.625,146.468,300.462,318.879,350.394,359.27,0.0,0.0,14.838437500000001,49.23242857142857,31.177161290322577,36.30179999999999,1.375129032258057,-122.9931,-221.666,0.0,0.0,3.8211250000000003,1.3745357142857144,1.5110645161290321,5.133133333333333,0.5940967741935483,1.0505,0.40345454545454545,0.0,0.0,6208280.09375,11897964.5625,17624355.29032258,17983115.083333332,25287947.548387095,23912569.5,25225282.818181816,0.0,0.0,9.8914375,10.715571428571428,12.862451612903225,12.858566666666666,17.600193548387097,17.319733333333332,20.869727272727275,0.0,0.0,13.3678125,16.205142857142857,18.30032258064516,16.953566666666667,22.903580645161288,22.0579,26.26090909090909,0.0,0.0,6.4194375,6.052214285714285,7.740870967741935,9.013133333333334,12.486806451612903,12.8859,16.349681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,27.0,14.0,26.0,22.0,21.0,0.0,0.0,50.993,154.66333333333333,312.24499999999995,465.4753333333333,608.0203333333334,747.4486666666667,912.4543333333335,0.0,0.9045000000000001,2.6807499999999997,4.999499999999999,6.975333333333334,8.9035,11.017999999999999,13.013,0.0,4.8951875000000005,4.769428571428572,4.56741935483871,4.918833333333334,4.287354838709677,4.0911333333333335,3.875454545454545,0.0,0.0,9.26
PT17,16.711,1.353,2019,0.0,152.457,442.045,723.365,1189.454,1619.539,2146.881,2267.341,0.0,0.0,12.691,36.908,116.534,122.478,132.683,137.386,138.922,0.0,0.0,-14.045714285714284,-60.226129032258065,-120.6715,-218.91251612903227,-395.7244666666667,-550.5297419354838,-662.9091428571428,0.0,0.0,0.6043333333333334,0.7811935483870968,2.6542000000000003,0.19174193548387097,0.3401666666666667,0.15170967741935484,0.21942857142857145,0.0,0.0,13282788.238095239,18646798.33870968,19894781.233333334,25587343.532258064,25688382.166666668,25284292.70967742,25364480.714285713,0.0,0.0,12.259857142857143,14.341548387096775,14.377333333333333,20.035129032258062,19.336166666666667,22.011032258064514,22.208571428571428,0.0,0.0,18.469809523809523,20.758419354838708,19.4191,26.894548387096773,25.308699999999998,28.37132258064516,28.812571428571427,0.0,0.0,7.167571428571429,8.500677419354838,10.0363,13.983096774193548,14.0662,17.123193548387096,17.22442857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,20.0,28.0,14.0,29.0,25.0,30.0,6.0,0.0,0.0,84.476,220.287,366.7463333333333,489.1413333333333,598.909,729.3383333333335,829.869,0.0,1.133,3.05375,4.821000000000001,6.34925,7.82975,9.44425,10.551,0.0,4.483047619047619,4.2176451612903225,4.556933333333333,3.8798064516129034,3.6656,3.544967741935484,3.4415714285714287,0.0,13.171
PT18,14.978,1.496,2019,0.0,163.35,441.325,713.477,1181.55,1626.998,2179.4139999999998,2249.433,0.0,0.0,11.858999999999998,38.033,125.092,131.047,140.781,143.191,143.212,0.0,0.0,-19.453038461538462,-68.61925806451613,-118.66163333333334,-211.12658064516128,-386.65423333333337,-550.5270322580645,-656.4147499999999,0.0,0.0,0.45611538461538453,0.8443225806451613,2.9019666666666666,0.1920967741935484,0.3244666666666667,0.07774193548387097,0.0052499999999999995,0.0,0.0,13213278.211538462,18476404.887096774,19467181.85,25611302.225806452,25885124.766666666,25718992.70967742,27612605.0,0.0,0.0,11.282692307692308,13.966935483870968,14.071733333333333,20.099129032258062,19.848266666666667,22.819870967741934,22.50475,0.0,0.0,17.84246153846154,20.511967741935482,19.365566666666666,27.02267741935484,26.411866666666665,29.858096774193548,30.177,0.0,0.0,5.884076923076923,8.023612903225807,9.426666666666668,13.737322580645161,14.0446,17.19925806451613,16.50025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,25.0,27.0,14.0,29.0,26.0,31.0,4.0,0.0,0.0,76.9455,206.94233333333332,354.18533333333335,482.4316666666667,604.6356666666667,749.8783333333334,857.728,0.0,1.1626666666666665,3.17475,5.055666666666666,6.728,8.396,10.159749999999999,0.0,0.0,5.313653846153846,5.05741935483871,5.2961,4.534387096774194,4.090033333333333,3.8157741935483873,3.649,0.0,13.666
PT11,15.187,1.25,2020,144.624,340.673,545.038,800.828,1203.093,1579.938,1707.614,0.0,6.4,163.768,218.947,350.476,527.292,610.945,648.643,649.171,0.0,0.005,25.321677419354838,138.10672413793102,211.3758064516129,261.08933333333334,307.7005161290323,227.80266666666665,159.645,0.0,-1.2325,5.2826774193548385,1.9027241379310345,4.242870967741935,5.893866666666667,2.6984838709677414,1.2566,0.066,0.0,0.0025,6391375.808451613,10355913.870689655,14406899.588709677,15495129.766666668,23128827.741935484,23608942.5,27847766.25,0.0,8446594.5,9.45883870967742,11.760310344827586,11.592419354838709,13.526333333333334,17.976290322580645,17.561500000000002,20.9595,0.0,8.2,13.03732258064516,16.102344827586208,15.972129032258064,17.0374,22.67941935483871,21.736666666666668,26.4005,0.0,14.236,6.186774193548387,7.979206896551724,7.577129032258064,10.183166666666667,13.41983870967742,13.471833333333333,15.279875,0.0,4.3245000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,19.0,11.0,19.0,22.0,8.0,0.0,2.0,113.41600000000001,296.01033333333334,490.98033333333325,682.3176666666667,855.4786666666665,1020.8226666666666,1140.297,0.0,1.5907499999999999,4.057,6.5615,9.126750000000001,11.239666666666666,13.261,14.822,0.0,6.635193548387097,6.778724137931034,6.58783870967742,6.403933333333333,6.167967741935484,5.6188666666666665,5.18075,0.0,6.6645,4.856
PT15,14.07,1.483,2020,0.0,191.91,468.799,769.934,1200.554,1641.528,2218.388,2329.8849999999998,0.0,0.0,1.186,56.208,132.193,177.762,184.841,186.173,186.175,0.0,0.0,-23.05309523809524,-75.62764516129032,-78.58783333333334,-134.53245161290323,-261.9578,-439.77235483870965,-552.5433333333334,0.0,0.0,0.05647619047619047,1.7749032258064517,2.5328333333333335,1.469967741935484,0.23596666666666666,0.042967741935483875,0.0003333333333333333,0.0,0.0,14268151.666666666,16746568.241935484,19153576.366666667,25112937.35483871,27259275.533333335,28486560.451612905,27163573.666666668,0.0,0.0,14.13857142857143,13.931903225806453,15.037833333333333,18.890967741935484,19.699133333333336,23.608387096774194,23.582833333333337,0.0,0.0,18.274714285714285,17.762935483870965,18.04733333333333,22.78235483870968,23.647166666666667,28.5838064516129,28.470333333333333,0.0,0.0,10.340333333333334,10.39958064516129,12.381366666666668,15.386483870967743,16.433333333333334,19.30825806451613,19.44783333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,14.0,23.0,29.0,30.0,6.0,0.0,0.0,92.9665,242.22566666666668,412.6406666666667,573.5953333333333,717.7793333333333,846.6936666666667,928.433,0.0,1.2546666666666668,3.3615,5.717499999999999,7.660333333333333,9.451,11.2995,12.412,0.0,5.5804285714285715,5.705129032258065,6.076033333333333,5.6814193548387095,5.145866666666667,4.460806451612903,4.1578333333333335,0.0,9.563
PT16,15.134,1.382,2020,97.044,309.211,532.419,798.198,1211.497,1617.861,2000.986,0.0,0.0,66.777,83.97,162.938,301.213,361.523,377.501,380.192,0.0,0.0,19.442687499999998,33.355862068965514,30.89622580645161,66.2526,65.15867741935483,-44.8346,-173.2742857142857,0.0,0.0,4.1735625,0.5928620689655172,2.5473548387096776,4.609166666666667,1.9454838709677418,0.5326,0.12814285714285714,0.0,0.0,6492289.140625,10903869.379310345,14739119.129032258,15462215.066666666,23302825.129032258,24750864.666666668,28227388.85714286,0.0,0.0,11.06525,12.316103448275861,12.200258064516127,13.8593,18.33222580645161,18.545466666666666,23.24404761904762,0.0,0.0,14.1049375,17.133793103448276,16.686806451612906,17.6633,23.385516129032258,23.41783333333333,29.79271428571429,0.0,0.0,8.281,8.17855172413793,8.015548387096775,10.277033333333332,13.615677419354839,14.100533333333335,17.038095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,25.0,20.0,11.0,19.0,25.0,19.0,0.0,0.0,51.041,157.52566666666667,320.59766666666667,477.9873333333333,623.7963333333333,767.7136666666667,935.861,0.0,0.9239999999999999,2.7359999999999998,5.10275,7.592499999999999,9.652333333333333,11.513,13.446,0.0,5.1640625,4.862068965517241,4.794258064516129,5.042066666666667,4.633774193548387,4.110766666666667,3.498285714285714,0.0,0.0,9.631
PT17,16.711,1.353,2020,0.0,171.261,440.43899999999996,733.67,1185.278,1646.96,2257.477,2369.31,0.0,0.0,3.148,38.045,135.529,197.515,204.31,206.037,206.04,0.0,0.0,-16.90040909090909,-73.10496774193548,-78.73266666666667,-113.28767741935484,-248.6509,-447.53074193548383,-575.46,0.0,0.0,0.1430909090909091,1.1257096774193551,3.2494666666666663,1.999548387096774,0.2265,0.055709677419354835,0.0005,0.0,0.0,12166164.363636363,16144652.387096774,17330891.333333332,24597836.677419353,26450719.6,28654273.612903226,27288393.666666668,0.0,0.0,12.78459090909091,13.68316129032258,14.774366666666667,19.567999999999998,20.389400000000002,24.69409677419355,23.638833333333334,0.0,0.0,18.23718181818182,18.95467741935484,18.9973,25.37383870967742,26.493666666666666,32.76358064516129,31.71983333333333,0.0,0.0,8.135772727272727,8.994032258064516,11.021066666666666,14.41541935483871,15.317033333333335,18.12874193548387,17.7075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,21.0,25.0,15.0,23.0,29.0,31.0,6.0,0.0,0.0,90.6835,233.25666666666666,385.407,515.446,630.4853333333333,759.7246666666666,859.7139999999999,0.0,1.1899999999999997,3.0675,5.15075,6.5815,7.8075,9.4455,10.553,0.0,4.406181818181818,4.287870967741935,4.892133333333334,4.3832258064516125,3.6744333333333334,3.061741935483871,2.97,0.0,11.076
PT18,14.978,1.496,2020,0.0,208.177,465.217,755.219,1214.757,1683.399,2329.882,2384.262,0.0,0.0,3.4829999999999997,52.778,150.698,209.06900000000002,216.935,219.418,219.423,0.0,0.0,-21.877074074074077,-73.53393548387098,-65.6999,-104.00741935483872,-236.77936666666668,-433.98554838709674,-550.9703333333333,0.0,0.0,0.12899999999999998,1.5901612903225808,3.2640000000000002,1.8829354838709678,0.2622,0.0800967741935484,0.0016666666666666668,0.0,0.0,12025559.648148147,15568397.274193548,16343096.483333332,23838224.93548387,26083149.2,28646908.70967742,27545568.0,0.0,0.0,12.71025925925926,13.291612903225808,14.666733333333333,19.823806451612903,20.6214,25.854290322580642,23.126666666666665,0.0,0.0,18.53862962962963,18.67464516129032,19.2137,26.02674193548387,27.057666666666666,34.31958064516129,30.972333333333335,0.0,0.0,7.8638518518518525,8.43132258064516,10.618133333333333,14.149806451612903,15.021133333333333,18.49358064516129,17.179666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,25.0,24.0,13.0,23.0,28.0,30.0,3.0,0.0,0.0,84.3715,220.83333333333334,371.8163333333334,505.0596666666667,633.6706666666666,784.3800000000001,895.936,0.0,1.2576666666666667,3.25375,5.44625,7.351333333333334,8.912,10.746,0.0,0.0,5.190925925925926,5.095387096774194,5.595133333333334,5.068032258064516,4.2842,3.413838709677419,3.355,0.0,12.727
